2023-07-06 13:12,['今日乌方战报（战争第498）#关注俄乌局势最新进展##乌克兰##俄乌局势##乌克兰##俄乌战争##乌克兰局势##俄乌局势新进展#'],0.9998715463537683
2023-07-05 00:30,['《程墨：乌防空力量仍明显不足梅德韦杰夫升高核威胁》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O程墨：乌防空力量仍明显不足梅德韦杰夫升高核威胁'],0.9999999264320395
2023-07-05 00:13,['发布了头条文章：《最新战况解读(7月4日):大反攻第二阶段打响!苏罗维金已招供!》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O最新战况解读(7月4日):大反攻第二阶段打响!苏罗维金已招供!'],0.9541784019017866
0,['方之夫'],0.3215011962301396
128,['金陵郭健'],0.9775104944200258
2023-07-04 22:23,['【防务新观察｜乌方称北约峰会前要“展示战果”美或将战略武器“定期部署”朝鲜半岛】俄乌双方近日在多个方向发生激烈战斗'],0.999999999999666
2023-07-04 22:03,['【乌军5架无人机袭击莫斯科'],0.9999999999999887
2023-07-04 21:23,['俄乌战争'],0.9999830192814488
2023-07-04 21:19,['俄乌战场新玩法'],0.9977071948742445
2023-07-04 20:02,['#乌克兰#大叔平时是工作的'],0.9998033710956807
2023-07-04 19:26,['涅莫夫和米拉希娜行动和说话都出现困难'],0.9999999451469274
2023-07-04 19:13,['乌总统泽连斯基祝贺国家警察的职业假期'],0.9995808235479897
2023-07-04 19:06,['2022年英特尔公司生产的关键零部件从美国向俄罗斯的出口额超过7亿美元'],0.9995244094369619
2023-07-04 19:00,['乌克兰军队继续沿塔夫里德方向前进'],0.6065525373883368
2023-07-04 18:52,['#关注俄乌局势最新进展#美国#乌克兰#乌克兰#俄乌局势##俄乌战争#Lskyhp2023的微博视频'],0.7817499407235208
2023-07-04 18:40,['乌克兰武装部队在扎波罗热地区西部奥列霍夫以南取得了进展'],0.9999984062763299
2023-07-04 18:38,['“风暴影子”巡航导弹不是无法击落的'],0.9999999999999976
2023-07-04 18:33,['今日乌方战报（战争第496）#关注俄乌局势最新进展##乌克兰##俄乌局势##乌克兰##俄乌战争##乌克兰局势##俄乌局势新进展#'],0.9998715463537683
2023-07-04 18:31,['#俄乌战争#第聂伯河当前形势'],0.976184696226794
2023-07-04 18:27,['既然德国公司是俄罗斯境内第二大外国纳税户'],0.9999999998038362
2023-07-04 17:37,['巴赫穆特的一位业余音乐家为让他重新站起来的医生举办了一场音乐会乌克兰#俄乌战争#音乐尤里的生活和健康被战争摧毁'],0.9999061508215806
2023-07-04 17:30,['发布了头条文章：《【权威观点】陈文玲教授：我们有应对能源危机的底气》@梁海明@头条新闻#能源危机##俄乌战争#O【权威观点】陈文玲教授：我们有应对能源危机的底气'],0.9999898647466662
2023-07-04 17:22,['乌承认：俄军发动415次炮击'],0.9444822012442134
2023-07-04 15:50,['中华民国将领、抗战名将'],1.0
2023-07-04 15:46,['乌：新兵是炮灰'],0.9984440526416287
2023-07-04 15:28,['俄防空系统挫败乌克兰利用五架无人机对莫斯科和莫斯科州设施发动恐怖袭击的企图'],0.999978856622674
2023-07-04 15:20,['#俄乌战争#号称加入俄军的中国人武民'],0.046427847134769884
2023-07-04 14:53,['#乌克兰#马里乌波尔亚速钢铁厂现状#关注乌克兰局势最新进展##俄乌战争##俄乌局势#L小付在乌克兰的微博视频'],0.9806166978203964
2023-07-04 14:05,['#俄乌战争#扎波罗热：俄军成功夺回了卢戈夫斯科耶村的部分阵地'],0.6757593054211821
2023-07-04 13:59,['乌军无人机群袭击莫斯科郊外库宾卡的俄军设施'],0.31456397626331034
2023-07-04 13:05,['而且一项政策中对涉及这利益影响的大小可能随着时间转化'],0.9999998711120099
2023-07-04 11:54,['#乌克兰##乌克兰反攻##俄乌战争##乌克兰战争##俄罗斯乌克兰#L币圈途说的微博视频'],0.999665547536646
2023-07-04 11:36,['附：抗战期间在我国牺牲的空军英烈数据中国烈士：884名美国烈士：2179名（字幕为笔误）苏联烈士：237名韩国烈士：2名感谢感激感恩'],0.9999999999999911
2023-07-04 11:13,['乌克兰已从国际货币基金组织获得35.9亿美元'],0.999999976267561
2023-07-04 10:53,['也就是持续9个月战事就会有较大的人员损失'],0.9892624032961985
0,['诤言无昧'],0.4737672181921908
52,['陆锡鑫'],0.7297953905324703
2023-07-04 09:38,['他们逮捕了一名企图暗杀克里米亚地区领导人阿克肖诺夫的男子'],0.9824705728976656
2023-07-04 08:55,['【美国投资巨头免费接手乌克兰全部国企'],0.9651228701448853
2023-07-04 08:00,['【全新视角：俄乌冲突是美国为俄罗斯挖好的巨坑'],0.9999555230885596
2023-07-04 07:25,['乌克兰飞行员在F-16上的培训实际上在六月份没有开始'],0.9999999999999998
2023-07-04 08:00,['【全新视角：俄乌冲突是美国为俄罗斯挖好的巨坑'],0.9999555230885596
2023-07-04 07:25,['乌克兰飞行员在F-16上的培训实际上在六月份没有开始'],0.9999999999999998
2023-07-04 07:10,['【抡大锤装弹真费劲】#俄乌局势新进展##俄乌战争#（视频来源网络）L兔子军事分享的微博视频'],0.9998064598328615
2023-07-04 03:07,['#乌克兰#赫尔松上游的卡霍夫卡水电站被炸后'],0.8504063270239813
2023-07-04 02:59,['#乌克兰#导师罗马在实验田#关注乌克兰局势最新进展##俄乌战争##俄乌局势#'],0.9665540567307506
2023-07-04 01:11,['【前天车臣的卡德罗夫上传了一段视频'],0.9999977977946377
2023-07-04 00:44,['菜鸟军虫#俄乌战争##武器装备#乌军豹2A6'],0.0012309714115955606
2023-07-06 13:12,['今日乌方战报（战争第498）#关注俄乌局势最新进展##乌克兰##俄乌局势##乌克兰##俄乌战争##乌克兰局势##俄乌局势新进展#'],0.9998715463537683
2023-07-06 13:07,['➡️在阿夫季夫卡方向'],0.9926082348517464
2023-07-06 12:25,['➡️敌人继续将主力集中在利曼、巴赫穆特、阿夫迪夫卡和马林卡方向——过去一天发生了38次战斗冲突'],0.9999971454270273
2023-07-06 12:23,['#俄乌战争#俄军导弹袭击乌克兰西部利沃夫一建筑物L寰亚看世界的微博视频'],0.9943795378373341
2023-07-06 12:21,['#俄乌战争#俄军导弹袭击乌克兰西部利沃夫一建筑物L寰亚SYHP的微博视频'],0.9310355355376584
0,['八大商人'],0.6924878704516444
3,['K五10趋势向上'],0.7162313257244204
2023-07-06 11:11,['他可能藏起来了#俄乌局势新进展##俄乌战争#L墙上的枪的微博视频'],0.3748563668745535
2023-07-06 11:08,['拜登阻止英国国防大臣本·华莱士担任下一任北约秘书长'],0.9999996960964193
2023-07-06 11:00,['【梅德韦杰夫对北约开出特别军事行动结束条件'],0.9999905414798897
2023-07-06 10:53,['人口流失是一个难以回避的问题'],0.9999999999996636
0,['八大商人'],0.6924878704516444
3,['八大商人'],0.6924878704516444
2023-07-06 09:00,['【川普与普京相互欣赏的原因到底是什么'],0.9999999982196357
2023-07-06 08:00,['#指文图书##俄乌战争##法国骚乱#发布了头条文章：《没有办法的办法：美军步兵简易反坦克手段》执此炸药包'],0.9999999961347477
2023-07-06 07:38,['国际社交媒体流传视频:乌军士兵在扎波罗热拒绝执行上级命令'],0.025285995711241904
2023-07-06 07:32,['美报道:乌军大力反攻'],0.999971876635937
2023-07-06 06:12,['【野蛮的罪行'],0.9463559495611971
2023-07-06 05:34,['乌克兰总参谋部主要作战部门的负责人格罗莫夫表示'],0.9882247217992611
2023-07-06 05:24,['在对瓦格纳头目普里戈津（Prigozhin）家进行搜查时发现了一张照片'],0.013106736201765612
2023-07-06 03:58,['在被占领的马基伊夫卡的一个弹药库发生了强烈的爆炸'],0.6451466060771062
2023-07-06 03:27,['所以请求大家给予帮助以更换新的取暖锅炉'],0.11472716250969106
2023-07-06 01:08,['瓦格纳在白俄境内的驻军营地已经建成'],0.9922769141884402
2023-07-06 01:08,['瓦格纳叛乱始末：普京的俄罗斯摇摇欲坠#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#L晨雾的微博视频'],0.9999797641114722
2023-07-06 01:00,['失去一半战斗力》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O俄乌7月5日：英国防参谋长称俄军已损失2500辆坦克'],0.9482720486682541
2023-07-06 00:59,['乌军一门AS-90自行榴弹炮在扎波罗热州马里谢尔巴基北部被俄军摧毁#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#L晨雾的微博视频'],0.9989352851296875
2023-07-06 00:50,['但它们已经成为乌克兰抵抗的前哨'],0.9967656473217625
0,['人大重阳'],0.5339811590717535
1340,['时光小屋2020'],0.9857261066192634
2023-07-05 23:09,['【乌克兰武装部队袭击后'],0.9999979447959021
2023-07-05 23:08,['《上合组织是否是普京摆脱全球孤立的途径'],0.9999964411656653
2023-07-05 23:01,['瓦格纳可从白俄罗斯对基辅及乌克兰西部地区发起攻击'],0.9999999998301272
2023-07-05 22:59,['【防务新观察｜美国拉拢印度搅局南海俄乌冲突持续拉锯美核侦察机突现欧洲】俄乌继续在东部、南部战线拉锯争夺'],0.9999999999960469
2023-07-05 22:55,['死因并未透露'],0.999910052681686
2023-07-05 22:52,['扎波罗热地区管理局负责人表示'],0.05487232402320319
2023-07-05 22:28,['英媒：俄官员称已将70万名儿童从冲突地区转移到俄境内保护'],0.9874694578750509
2023-07-05 22:03,['乌克兰军队的士兵亚历山大·布德科'],0.9999999998335101
2023-07-05 21:41,['俄罗斯总统专机伊尔-96在普里戈津暴乱高潮期间离开了莫斯科'],0.0006267911688584427
2023-07-05 20:56,['#俄乌战争#俄军苏-34战机在赫尔松上空向乌军发射了2枚FAB-500M-62制导炸弹'],0.7803152537301805
2023-07-05 20:00,['但是乌军成功占领这片区域并俘虏了一部分俄军士兵'],0.7062252458709019
0,['时间杂论'],0.5137698375485243
127,['振鹭于飞V'],0.49044994301798983
2023-07-05 17:25,['《程墨：扎波罗热核电站危机升级各方赞赏乌“赫尔松战术”》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O程墨：扎波罗热核电站危机升级各方赞赏乌“赫尔松战术”'],0.9999999735741594
2023-07-05 16:57,['新闻来源：特鲁哈⚡️乌克兰#关注乌克兰局势最新进展##俄乌战争##俄乌局势#'],0.9999264272742898
2023-07-05 16:53,['#乌克兰#2023年泽连斯基纪念币'],0.9997612684377772
2023-07-05 16:57,['新闻来源：特鲁哈⚡️乌克兰#关注乌克兰局势最新进展##俄乌战争##俄乌局势#'],0.9999264272742898
2023-07-05 16:53,['#乌克兰#2023年泽连斯基纪念币'],0.9997612684377772
2023-07-05 15:35,['【法国爆发大规模骚乱的深层次根源】法国爆发大规模骚乱的深层次根源#心理健康##法国局势##俄乌战争##与众不同的心理学##王国荣#L与众不同的心理学的微博视频'],0.9999999859673459
2023-07-05 14:00,['《最新战况解读(7月5日):乌东恶战连连!某地5万精兵遭合围!》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O最新战况解读(7月5日):乌东恶战连连!某地5万精兵遭合围!'],0.8438570128703854
2023-07-05 13:43,['【俄军在顿涅茨克的阿夫迪伊夫卡对乌军阵地发起袭击】#俄乌局势新进展##俄乌战争#（视频来源网络）L兔子军事分享的微博视频'],0.9998898618022397
2023-07-05 13:07,['今日乌方战报（战争第497）#关注俄乌局势最新进展##乌克兰##俄乌局势##乌克兰##俄乌战争##乌克兰局势##俄乌局势新进展#'],0.9998715463537683
2023-07-05 12:44,['在克利什奇夫卡附近第1突击营第3突击连的战士清理了俄罗斯阵地'],0.9494521460779658
2023-07-05 12:19,['美国计划限制大国企业对美国云服务的访问'],0.9999995685102997
2023-07-05 11:02,['【#俄乌战争#｜俄媒称CIA叙利亚招募库尔德人赴乌作战'],0.9999999824586802
2023-07-05 10:55,['阿三见了都佩服'],0.8931000322647624
2023-07-05 10:28,['（网络视频）T-62坦克压中地雷爆炸后'],0.09660502492376954
2023-07-05 09:34,['俄乌战场上发现M1028炮射霰弹内有钨合金弹芯'],0.9994506888950505
2023-07-05 09:23,['乌克兰可能会使用含有核放射物质的弹药…视频来自：L今日俄罗斯RT的微博'],0.9999991926061997
2023-07-05 09:14,['乌克兰卫生部发布了一张信息图'],0.9715924828338832
2023-07-05 08:58,['俄乌战争俄军在顿涅茨克的阿夫迪伊夫卡对乌军阵地发起袭击……#随手拍##关注俄乌局势最新进展##俄乌局势##俄乌战争##俄罗斯##乌克兰##乌克兰前线实时画面##国外##军事新闻#'],0.9999445374313557
2023-07-05 08:12,['#俄乌战争#这样的惨剧不时地上演'],0.9830920935484931
2023-07-05 07:36,['【这车皮薄馅多这地方不合适该送博物馆了】#俄乌局势新进展##俄乌战争#(视频来源网络）L兔子军事分享的微博视频'],0.9999970298219091
2023-07-05 07:35,['#俄乌战争#俄军在顿涅茨克的阿夫迪伊夫卡对乌军阵地发起袭击'],0.9105783557789918
2023-07-05 07:34,['#俄乌战争#俄军在顿涅茨克的阿夫迪伊夫卡对乌军阵地发起袭击'],0.4372619527573983
2023-07-05 07:13,['乌克兰总统泽连斯基与法国总统埃马纽埃尔·马克龙在电话中讨论了俄罗斯和战场的局势'],0.9999999800751014
2023-07-05 07:06,['塔利班控制的阿富汗政府发布了一项命令'],0.9999440534494037
2023-07-05 06:58,['车臣特种部队宣布占领70%已经没有一栋完好建筑的马林卡地区'],0.9994989228184554
2023-07-05 06:53,['德国《柏林报》披露了乌克兰在三周的反攻中的损失'],0.9112964786372865
2023-07-05 06:18,['斯托尔滕贝格在他的推特上写道--欧洲真相斯托尔滕贝格指出：“与泽伦斯基总统就乌克兰的最新事件以及我们为北约峰会的准备工作进行了非常愉快的交谈'],0.002006982356446474
2023-07-05 06:11,['将俄罗斯列为“瓦格纳集团”恐怖组织的赞助国'],0.9999999890133305
2023-07-05 05:58,['她于7月1日在克拉马托尔斯克的导弹袭击中丧生'],0.9858539865708896
2023-07-05 05:36,['乌克兰武装部队战略司令部确认入侵者位于马克耶夫卡的弹药仓库已非军事化#关注俄乌局势最新进展#乌克兰美国#乌克兰##俄乌局势##俄乌战争##俄罗斯#'],0.9530864586911649
2023-07-05 05:31,['#乌克兰#❗️在扎波罗热'],0.9983162803699076
2023-07-05 05:20,[')新闻来源：真实的乌克兰#关注乌克兰局势最新进展##俄乌战争##俄乌局势#'],0.9944860504395013
2023-07-05 04:56,['今天扎罗波热核电站三号和四号机组的外顶上放置了类似爆炸装置的异物'],0.8834988326648957
2023-07-05 03:10,['今天的简报唯一的主题是该站的电力线路断开#关注俄乌局势最新进展#乌克兰美国#乌克兰##俄乌局势##俄罗斯##俄乌战'],0.9668246139146938
2023-07-05 02:51,['在被占领的顿涅茨克'],0.999481890664831
2023-07-05 02:49,['在挑动台海和俄乌之间'],0.9999992662077382
2023-07-05 01:51,['普里戈任本人正在削减他在俄罗斯的业务现在该公司正搬迁到白俄罗斯'],0.7233501165389497
2023-07-05 01:27,['》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O俄乌7月4日：爱国者系统一天内打下俄境内5架战机'],0.011926417110252552
2023-07-05 01:17,['【#俄乌战争#见闻6】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频'],0.9999838976080202
2023-07-05 01:13,['【#俄乌战争#见闻5】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频'],0.9999838976080202
2023-07-05 01:09,['【#俄乌战争#见闻4】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频'],0.9999838976080202
2023-07-05 01:06,['【#俄乌战争#见闻3】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频'],0.9999838976080202
2023-07-05 01:05,['巴赫穆特的乌军侦察到三辆俄军“冰雹”多管火箭发射系统加以摧毁#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#L晨雾的微博视频'],0.9995240907783833
2023-07-05 01:03,['【#俄乌战争#见闻2】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频'],0.9999838976080202
2023-07-05 00:58,['【#俄乌战争#见闻1】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频'],0.9999838976080202
2023-07-05 00:30,['《程墨：乌防空力量仍明显不足梅德韦杰夫升高核威胁》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O程墨：乌防空力量仍明显不足梅德韦杰夫升高核威胁'],0.9999999264320395
2023-07-05 00:13,['发布了头条文章：《最新战况解读(7月4日):大反攻第二阶段打响!苏罗维金已招供!》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O最新战况解读(7月4日):大反攻第二阶段打响!苏罗维金已招供!'],0.9541784019017866
0,['方之夫'],0.3215011962301396
128,['金陵郭健'],0.9775104944200258
2023-07-04 22:23,['【防务新观察｜乌方称北约峰会前要“展示战果”美或将战略武器“定期部署”朝鲜半岛】俄乌双方近日在多个方向发生激烈战斗'],0.999999999999666
2023-07-04 22:03,['【乌军5架无人机袭击莫斯科'],0.9999999999999887
2023-07-04 21:23,['俄乌战争'],0.9999830192814488
2023-07-04 21:19,['俄乌战场新玩法'],0.9977071948742445
2023-07-04 20:02,['#乌克兰#大叔平时是工作的'],0.9998033710956807
2023-07-04 19:26,['涅莫夫和米拉希娜行动和说话都出现困难'],0.9999999451469274
2023-07-04 19:13,['乌总统泽连斯基祝贺国家警察的职业假期'],0.9995808235479897
2023-07-04 19:06,['2022年英特尔公司生产的关键零部件从美国向俄罗斯的出口额超过7亿美元'],0.9995244094369619
2023-07-04 19:00,['乌克兰军队继续沿塔夫里德方向前进'],0.6065525373883368
2023-07-04 18:52,['#关注俄乌局势最新进展#美国#乌克兰#乌克兰#俄乌局势##俄乌战争#Lskyhp2023的微博视频'],0.7817499407235208
2023-07-04 18:40,['乌克兰武装部队在扎波罗热地区西部奥列霍夫以南取得了进展'],0.9999984062763299
2023-07-04 18:38,['“风暴影子”巡航导弹不是无法击落的'],0.9999999999999976
2023-07-04 18:33,['今日乌方战报（战争第496）#关注俄乌局势最新进展##乌克兰##俄乌局势##乌克兰##俄乌战争##乌克兰局势##俄乌局势新进展#'],0.9998715463537683
2023-07-04 18:31,['#俄乌战争#第聂伯河当前形势'],0.976184696226794
2023-07-04 18:27,['既然德国公司是俄罗斯境内第二大外国纳税户'],0.9999999998038362
2023-07-04 17:37,['巴赫穆特的一位业余音乐家为让他重新站起来的医生举办了一场音乐会乌克兰#俄乌战争#音乐尤里的生活和健康被战争摧毁'],0.9999061508215806
2023-07-04 17:30,['发布了头条文章：《【权威观点】陈文玲教授：我们有应对能源危机的底气》@梁海明@头条新闻#能源危机##俄乌战争#O【权威观点】陈文玲教授：我们有应对能源危机的底气'],0.9999898647466662
2023-07-04 17:22,['乌承认：俄军发动415次炮击'],0.9444822012442134
2023-07-04 15:50,['中华民国将领、抗战名将'],1.0
2023-07-04 15:46,['乌：新兵是炮灰'],0.9984440526416287
2023-07-04 15:28,['俄防空系统挫败乌克兰利用五架无人机对莫斯科和莫斯科州设施发动恐怖袭击的企图'],0.999978856622674
2023-07-04 15:20,['#俄乌战争#号称加入俄军的中国人武民'],0.046427847134769884
2023-07-04 14:53,['#乌克兰#马里乌波尔亚速钢铁厂现状#关注乌克兰局势最新进展##俄乌战争##俄乌局势#L小付在乌克兰的微博视频'],0.9806166978203964
2023-07-04 14:05,['#俄乌战争#扎波罗热：俄军成功夺回了卢戈夫斯科耶村的部分阵地'],0.6757593054211821
2023-07-04 13:59,['乌军无人机群袭击莫斯科郊外库宾卡的俄军设施'],0.31456397626331034
2023-07-04 13:05,['而且一项政策中对涉及这利益影响的大小可能随着时间转化'],0.9999998711120099
2023-07-04 11:54,['#乌克兰##乌克兰反攻##俄乌战争##乌克兰战争##俄罗斯乌克兰#L币圈途说的微博视频'],0.999665547536646
2023-07-04 11:36,['附：抗战期间在我国牺牲的空军英烈数据中国烈士：884名美国烈士：2179名（字幕为笔误）苏联烈士：237名韩国烈士：2名感谢感激感恩'],0.9999999999999911
2023-07-04 11:13,['乌克兰已从国际货币基金组织获得35.9亿美元'],0.999999976267561
2023-07-04 10:53,['也就是持续9个月战事就会有较大的人员损失'],0.9892624032961985
0,['诤言无昧'],0.4737672181921908
52,['陆锡鑫'],0.7297953905324703
2023-07-04 09:38,['他们逮捕了一名企图暗杀克里米亚地区领导人阿克肖诺夫的男子'],0.9824705728976656
2023-07-04 08:55,['【美国投资巨头免费接手乌克兰全部国企'],0.9651228701448853
2023-07-04 08:00,['【全新视角：俄乌冲突是美国为俄罗斯挖好的巨坑'],0.9999555230885596
2023-07-04 07:25,['乌克兰飞行员在F-16上的培训实际上在六月份没有开始'],0.9999999999999998
2023-07-04 08:00,['【全新视角：俄乌冲突是美国为俄罗斯挖好的巨坑'],0.9999555230885596
2023-07-04 07:25,['乌克兰飞行员在F-16上的培训实际上在六月份没有开始'],0.9999999999999998
2023-07-04 07:10,['【抡大锤装弹真费劲】#俄乌局势新进展##俄乌战争#（视频来源网络）L兔子军事分享的微博视频'],0.9998064598328615
2023-07-04 03:07,['#乌克兰#赫尔松上游的卡霍夫卡水电站被炸后'],0.8504063270239813
2023-07-04 02:59,['#乌克兰#导师罗马在实验田#关注乌克兰局势最新进展##俄乌战争##俄乌局势#'],0.9665540567307506
2023-07-04 01:11,['【前天车臣的卡德罗夫上传了一段视频'],0.9999977977946377
2023-07-04 00:44,['菜鸟军虫#俄乌战争##武器装备#乌军豹2A6'],0.0012309714115955606
